date,maturity,value
1985-09-30,4.916666666666667,0.06528278853026848
1985-09-30,5.0,0.06529202200325783
1985-10-31,2.0833333333333335,0.06528447587141444
1985-10-31,2.1666666666666665,0.06528082173111385
1985-10-31,2.25,0.06528043353261413
1985-10-31,2.3333333333333335,0.06528273576346813
1985-10-31,2.4166666666666665,0.06528724034209792
1985-10-31,2.5,0.06529353204598368
1985-10-31,2.5833333333333335,0.06530125686054068
1985-10-31,2.6666666666666665,0.06531011508940729
1985-10-31,2.75,0.06531985790079009
1985-10-31,2.8333333333333335,0.06533028074651115
1985-10-31,2.9166666666666665,0.06534121703778806
1985-10-31,3.0,0.06535253287325282
1985-10-31,3.0833333333333335,0.06536412282828027
1985-10-31,3.1666666666666665,0.06537590749013643
1985-10-31,3.25,0.06538783093535253
1985-10-31,3.3333333333333335,0.06539985783219567
1985-10-31,3.4166666666666665,0.06541197085546771
1985-10-31,3.5,0.06542416814339858
1985-10-31,3.5833333333333335,0.0654364612745935
1985-10-31,3.6666666666666665,0.0654488729955212
1985-10-31,3.75,0.06546142874272816
1985-10-31,3.8333333333333335,0.06547414975763875
1985-10-31,3.9166666666666665,0.06548705289680286
1985-10-31,4.0,0.06550015093739575
1985-10-31,4.083333333333333,0.06551345263256919
1985-10-31,4.166666666666667,0.06552696280715553
1985-10-31,4.25,0.06554068271883226
1985-10-31,4.333333333333333,0.06555461035404778
1985-10-31,4.416666666666667,0.06556874032919263
1985-10-31,4.5,0.0655830637384579
1985-10-31,4.583333333333333,0.06559756954187583
1985-10-31,4.666666666666667,0.06561224535237398
1985-10-31,4.75,0.06562707757131742
1985-10-31,4.833333333333333,0.06564205149295362
1985-10-31,4.916666666666667,0.06565715139823614
1985-10-31,5.0,0.06567236063926568
1985-11-30,2.0833333333333335,0.06816980544488593
1985-11-30,2.1666666666666665,0.06811428088100592
1985-11-30,2.25,0.06805957939210881
1985-11-30,2.3333333333333335,0.06800570694927112
1985-11-30,2.4166666666666665,0.06795266259543048
1985-11-30,2.5,0.0679004397168566
1985-11-30,2.5833333333333335,0.0678490298480237
1985-11-30,2.6666666666666665,0.06779842790915808
1985-11-30,2.75,0.06774863257956079
1985-11-30,2.8333333333333335,0.06769964574638154
1985-11-30,2.9166666666666665,0.06765147204663789
1985-11-30,3.0,0.06760411875872663
1985-11-30,3.0833333333333335,0.0675575970583795
1985-11-30,3.1666666666666665,0.0675119224849834
1985-11-30,3.25,0.0674671144256676
1985-11-30,3.3333333333333335,0.06742319556800719
1985-11-30,3.4166666666666665,0.06738019115684944
1985-11-30,3.5,0.06733812850603021
1985-11-30,3.5833333333333335,0.06729703626986555
1985-11-30,3.6666666666666665,0.06725693988094009
1985-11-30,3.75,0.06721785818393865
1985-11-30,3.8333333333333335,0.06717980384486338
1985-11-30,3.9166666666666665,0.06714278389982369
1985-11-30,4.0,0.06710679993155341
1985-11-30,4.083333333333333,0.06707184828660603
1985-11-30,4.166666666666667,0.06703792057553139
1985-11-30,4.25,0.06700500418539548
1985-11-30,4.333333333333333,0.06697308206318806
1985-11-30,4.416666666666667,0.06694213193304605
1985-11-30,4.5,0.06691212909927727
1985-11-30,4.583333333333333,0.06688304794277115
1985-11-30,4.666666666666667,0.06685486203776751
1985-11-30,4.75,0.0668275442226152
1985-11-30,4.833333333333333,0.06680106666321126
1985-11-30,4.916666666666667,0.06677540090998801
1985-11-30,5.0,0.06675051794920207
1985-12-31,2.0833333333333335,0.06662611090655139
1985-12-31,2.1666666666666665,0.0666634771090673
1985-12-31,2.25,0.06669689528936674
1985-12-31,2.3333333333333335,0.06672632918040483
1985-12-31,2.4166666666666665,0.06675176471531176
1985-12-31,2.5,0.06677321312617034
1985-12-31,2.5833333333333335,0.06679071800279884
1985-12-31,2.6666666666666665,0.06680435213441348
1985-12-31,2.75,0.06681421308811669
1985-12-31,2.8333333333333335,0.0668204195657247
1985-12-31,2.9166666666666665,0.06682310884754496
1985-12-31,3.0,0.06682243680850998
1985-12-31,3.0833333333333335,0.06681857691562035
1985-12-31,3.1666666666666665,0.06681171797529435
1985-12-31,3.25,0.06680206187420355
1985-12-31,3.3333333333333335,0.06678982051360388
1985-12-31,3.4166666666666665,0.06677521384839608
1985-12-31,3.5,0.06675846759433929
1985-12-31,3.5833333333333335,0.0667398008105171
1985-12-31,3.6666666666666665,0.06671941641234656
1985-12-31,3.75,0.0666975019539397
1985-12-31,3.8333333333333335,0.06667423104737019
1985-12-31,3.9166666666666665,0.06664976409201691
1985-12-31,4.0,0.06662424905536153
1985-12-31,4.083333333333333,0.06659782269426652
1985-12-31,4.166666666666667,0.06657061127900682
1985-12-31,4.25,0.0665427310869773
1985-12-31,4.333333333333333,0.06651429001596833
1985-12-31,4.416666666666667,0.06648538734653381
1985-12-31,4.5,0.06645611395486956
1985-12-31,4.583333333333333,0.06642655306235934
1985-12-31,4.666666666666667,0.06639678091904039
1985-12-31,4.75,0.06636686741512478
1985-12-31,4.833333333333333,0.06633687662926056
1985-12-31,4.916666666666667,0.06630686732103677
1985-12-31,5.0,0.06627689337423878
1986-01-31,2.0833333333333335,0.07335029825959233
1986-01-31,2.1666666666666665,0.07316528396713493
1986-01-31,2.25,0.07299000804358245
1986-01-31,2.3333333333333335,0.07282361404971452
1986-01-31,2.4166666666666665,0.07266530691300738
1986-01-31,2.5,0.07251437953235201
1986-01-31,2.5833333333333335,0.07237020406043186
1986-01-31,2.6666666666666665,0.0722322195237152
1986-01-31,2.75,0.07209992169473614
1986-01-31,2.8333333333333335,0.07197285654488572
1986-01-31,2.9166666666666665,0.07185062189263033
1986-01-31,3.0,0.07173286477384368
1986-01-31,3.0833333333333335,0.0716192749487746
1986-01-31,3.1666666666666665,0.07150957957432269
1986-01-31,3.25,0.07140353967123372
1986-01-31,3.3333333333333335,0.0713009464718408
1986-01-31,3.4166666666666665,0.07120161691841326
1986-01-31,3.5,0.07110538466603099
1986-01-31,3.5833333333333335,0.07101209442902816
1986-01-31,3.6666666666666665,0.07092160081538917
1986-01-31,3.75,0.07083376738521255
1986-01-31,3.8333333333333335,0.0707484660032733
1986-01-31,3.9166666666666665,0.07066557618348687
1986-01-31,4.0,0.07058498430824123
1986-01-31,4.083333333333333,0.07050658305472002
1986-01-31,4.166666666666667,0.07043027071453702
1986-01-31,4.25,0.0703559503197676
1986-01-31,4.333333333333333,0.07028353034318388
1986-01-31,4.416666666666667,0.07021292469748294
